Index,UserId,Song Title,Singer,Movie/Album,Year,Music Director,Language,Rating,Duration_ms
10885,152170,"""Jabse Tere Mere""",Sadhana sargam,Kaali Topi Laal Rumaal,2000,Dilip Sen - Sameer Sen,Hindi,3,121413
10886,151935,"""Jahanwale Ne Sab Kuch Hai Rachaya Jadu Se""",Sadhana sargam,Kaash,1987,Rajesh Roshan,Hindi,4,176707
10887,151925,"""Jai Vaibhav Laxmi Mata""",Sadhana sargam,Jai Vaibhav Laxmi Maata,2003,Murlidhar,Hindi,4,189963
10888,151925,"""Jaisi Bhi Hai Yeh""",Sadhana sargam,Jaana Pehchana,2011,Ravindra Jain,Hindi,4,207675
10889,151925,"""Jaisi Karni""(Duet)",Sadhana sargam,Jaisi Karni Waisi Bharnii,1989,Rajesh Roshan,Hindi,3,225000
10890,151925,"""Jaisi Karni""(Female)",Sadhana sargam,Jaisi Karni Waisi Bharnii,1989,Rajesh Roshan,Hindi,4,187567
10891,151435,"""Jal Jal Jal Rahi Hain""",Sadhana sargam,Ramratan,2017,Bappi Lahiri,Hindi,NAN,222375
10892,151170,"""Janam Janam""",Sadhana sargam,Qayamat Hi Qayamat,2012,Anchal Talesaea,Hindi,4,235500
10893,151124,"""Jane Kya Hua""",Sadhana sargam,Prem Yog,1994,Bappi Lahiri,Hindi,NAN,172800
10894,151058,"""Jatan Chahe""(Version l)",Sadhana sargam,Tum Mere Ho,1990,Anand–Milind,Hindi,2,155400
10895,151058,"""Jatan Chahe""(Version ll)",Sadhana sargam,Tum Mere Ho,1990,Anand–Milind,Hindi,NAN,320320
10896,151030,"""Jee Na Lage Bin""",Sadhana sargam,Shaktiman,1993,Channi Singh,Hindi,4,46800
10897,151025,"""Jeena Koi Khel Nahi""(Female)",Sadhana sargam,Rustom,1982,Kalyanji–Anandji,Hindi,4,98574
10898,151020,"""Jeena To Hai Har Haal""",Sadhana sargam,Jeena To Hai,2007,Uttsava Anand,Hindi,NAN,246857
10899,151015,"""Jeevan Tumne Diya Hai""",Sadhana sargam,Big Brother,2007,Sandesh Shandilya & Anand Raaj Anand,Hindi,3,168649
10900,151015,"""Jhin Min Jhini""",Sadhana sargam,Maqbool,2004,Vishal Bhardwaj,Hindi,3,189701
10901,151015,"""Jhin Min Jhini""(Extended)",Sadhana sargam,Maqbool,2004,Vishal Bhardwaj,Hindi,3,248947
10902,151015,"""Jhoom Jhoom So Ja""",Sadhana sargam,Chal Chalein,2009,Ilaiyaraaja,Hindi,2,129141
10903,151015,"""Jhula Bahon Ka""(Version l)",Sadhana sargam,Doli Saja Ke Rakhna,1998,A. R. Rahman,Hindi,3,128639
10904,151015,"""Jhula Bahon Ka""(Version ll)",Sadhana sargam,Doli Saja Ke Rakhna,1998,A. R. Rahman,Hindi,4,182505
10905,151003,"""Ji Karta Hai""",Sadhana sargam,Pahunche Huwey Log,1986,Kalyanji–Anandji,Hindi,4,237273
10906,128903,"""Jis Din Ka Kar Rahi Thi""",Sadhana sargam,Chingari Aur Sholay,2001,Anand–Milind,Hindi,4,197695
10907,128903,"""Jis Ghadi Tujhko""(Duet)",Sadhana sargam,Prithvi,1997,Viju Shah,Hindi,4,201460
10908,128903,"""Jis Praani Par Krupa""",Sadhana sargam,13 May Gulab Nagar,2010,Lakshmi - Vasanth,Hindi,3,205714
10909,128903,"""Jis Rut Mein Chudiyan""",Sadhana sargam,Kahani Gudiya Ki,2008,Prakash Raj,Hindi,4,213785
10910,128900,"""Jiya Nahin""(Happy)",Sadhana sargam,Pighalta Aasman,1985,Kalyanji–Anandji,Hindi,NAN,187292
10911,128900,"""Jiya Nahin""(Sad)",Sadhana sargam,Pighalta Aasman,1985,Kalyanji–Anandji,Hindi,NAN,231253
10912,128900,"""Jiya Pyar Mange Jiya""",Sadhana sargam,Asmaan Se Ooncha,1989,Rajesh Roshan,Hindi,NAN,465056
10913,128900,"""Jo Chod Ke Dil""",Sadhana sargam,Jeevan Daata,1991,Rajesh Roshan,Hindi,3,174453
10914,123675,"""Jo Kal Kare So Aaj""",Sadhana sargam,Som Mangal Shani,1988,Anu Malik,Hindi,3,253696
10915,112105,"""Jogi Aaya""",Sadhana sargam,Black & White,2008,Sukhwinder Singh,Hindi,2,200947
10916,112105,"""Jogi Aaya""(Remix)",Sadhana sargam,Black & White,2008,Sukhwinder Singh,Hindi,3,229932
10917,112105,"""Judaa Na Honge Hum""",Sadhana sargam,Deewana Main Deewana,2013,Bappi Lahiri,Hindi,2,106586
10918,98012,"""Julm Ho Gaya Re""",Sadhana sargam,Raaj Tilak,1984,Kalyanji–Anandji,Hindi,3,319067
10919,91257,"""Juma Juma Do Hi Mulaqaton Mein""",Sadhana sargam,Kala Bazaar,1989,Rajesh Roshan,Hindi,4,252093
10920,87691,"""Jungle Mein Mangal Hoga""",Sadhana sargam,Raja Rani Ko Chahiye Pasina,1978,Sharang Dev,Hindi,NAN,225413
10921,87124,"""Kaagaz Ki Kashti Mein""",Sadhana sargam,Adhuri Dulhan,1995,Dilip Sen - Sameer Sen,Hindi,NAN,162624
10922,78612,"""Kaale Kaale Baadal""",Sadhana sargam,Anjaane,2000,Rajesh Roshan,Hindi,2,235056
10923,78612,"""Kaali Durge Namo Namah""",Sadhana sargam,Teri Payal Mere Geet,1993,Naushad,Hindi,3,244107
10924,61456,"""Kab Se Main""",Sadhana sargam,Mrityudand,1997,Anand–Milind,Hindi,NAN,144405
10925,35173,"""Kabhi Dil Se Kam""",Sadhana sargam,Chaahat,1996,Anu Malik,Hindi,2,165328
10926,35173,"""Kabhi Ek Doosre""(Duet)",Sadhana sargam,Radha Ne Mala Japi Shyam Ki,2006,Ravindra Jain,Hindi,3,138783
10927,35173,"""Kabhi Jhatka""",Sadhana sargam,Meri Lalkaar,1990,Vijay Batalvi,Hindi,2,161202
10928,35173,"""Kabhi Jhatka""(Version ll)",Sadhana sargam,Meri Lalkaar,1990,Vijay Batalvi,Hindi,4,271600
10929,35173,"""Kabhi Kabhi Jeevan Mein""",Sadhana sargam,Naya Zaher,1991,Kalyanji–Anandji,Hindi,3,211719
10930,34526,"""Kabhi Lage Ke Ye Sara Sach Hai""",Sadhana sargam,Panaah,1992,Nadeem–Shravan,Hindi,4,156173
10931,34278,"""Kabhi Majburiyo""",Sadhana sargam,Radha Ne Mala Japi Shyam Ki,2006,Ravindra Jain,Hindi,NAN,190360
10932,34278,"""Kabhi Mandir Kabhi Pooja""",Sadhana sargam,Dancer,1991,Anand–Milind,Hindi,4,256467
10933,34278,"""Kabhi Mushkil""",Sadhana sargam,Betaaj Badshah,1994,Anand–Milind,Hindi,NAN,202632
10934,34182,"""Kadha Hai""",Sadhana sargam,Andaz,1994,Bappi Lahiri,Hindi,4,194811
10935,34172,"""Kahi Phul Honge""",Sadhana sargam,Anyay Hi Anyay,1999,R. D. Burman,Hindi,2,301364
10936,34152,"""Kahin Tu Woh To Nahin""",Sadhana sargam,Karishma Kudrat Kaa,1985,Kalyanji–Anandji,Hindi,NAN,376007
10937,33333,"""Kaisa Jadoo Kiya""",Sadhana sargam,Aaghaat,2000,Sukhwinder Singh,Hindi,NAN,186487
10938,33333,"""Kaise Bitayi Pehli Raat""",Sadhana sargam,Do Hanson Ka Joda,1992,Dilip Sen-Sameer Sen,Hindi,3,362136
10939,33333,"""Kaise Din Beete Koi""",Sadhana sargam,Nache Nagin Gali Gali,1989,Kalyanji–Anandji,Hindi,4,312067
10940,33333,"""Kaise Kahein""",Sadhana sargam,Shiva,2006,Ilaiyaraaja,Hindi,5,215423
10941,32415,"""Kaise Samajhuani""",Sadhana sargam,Yehi Hai Zindagi,2004,Arvind Haldipur,Hindi,3,194983
10942,32415,"""Kajal Kajal""",Sadhana sargam,Sapoot,1996,Anu Malik,Hindi,NAN,229878
10943,31245,"""Kal College Band Ho""",Sadhana sargam,Jaan Tere Naam,1992,Nadeem–Shravan,Hindi,4,177381
10944,31245,"""Kal College Band Ho""(Unofficial Version)",Sadhana sargam,Jaan Tere Naam,1992,Nadeem–Shravan,Hindi,2,159137
10945,31234,"""Kal Hum Jahan Mile""",Sadhana sargam,Jawab,1995,Anu Malik,Hindi,3,217731
10946,31234,"""Kal Tak Jo Maine Na""",Sadhana sargam,Sanam,1997,Anand–Milind,Hindi,NAN,353333
10947,31234,"""Kal Tumse Aakar Kaha Milu""",Sadhana sargam,Antim Nyay,1993,Raam Laxman,Hindi,3,164512
10948,31234,"""Kalam Haath Mein""",Sadhana sargam,Thoda Tum Badlo Thoda Hum,2004,Amar Mohile,Hindi,NAN,223059
10949,31121,"""Kali Raat Sanam""",Sadhana sargam,Mera Pyara Bharat,1994,Ilaiyaraaja,Hindi,3,429093
10950,24376,"""Kamli Han Tere""",Sadhana sargam,Maha Shaktishaali,1994,Anand–Milind,Hindi,4,217704
10951,24376,"""Kangana Kunware Kangana""",Sadhana sargam,Mere Sajana Saath Nibhana,1992,Anand–Milind,Hindi,3,215153
10952,23451,"""Kar Lo Itne Bulund""",Sadhana sargam,Dharam Sankat,1991,Kalyanji–Anandji,Hindi,2,146627
10953,23146,"""Karo Na Humpe""",Sadhana sargam,Baarish,1993,Anand–Milind,Hindi,3,185280
10954,23146,"""Karpoor Gauram""",Sadhana sargam,Mahima Kashi Vishwanth Ki,2003,Ram Shankar,Hindi,2,329754
10955,23131,"""Karwa Chauth Ka Vrat""",Sadhana sargam,Gunahon Ka Devta,1990,Anu Malik,Hindi,4,225213
10956,23131,"""Kasam Hai Yeh""",Sadhana sargam,Geeta Ki Saugandh,1988,Anwar - Usman,Hindi,2,116614
10957,23131,"""Kasam Se Sari Raat""",Sadhana sargam,Gunehgar,1995,Shyam - Surendar,Hindi,4,248606
10958,21879,"""Kasthiyaan Bhi""",Sadhana sargam,Hindustani,1996,A. R. Rahman,Hindi,2,230844
10959,21378,"""Keh Do Na Ki""",Sadhana sargam,Gunehgar,1995,Shyam - Surendar,Hindi,2,168735
10960,21378,"""Kehde Ye Haseenon Se""",Sadhana sargam,Kala Bazaar,1989,Rajesh Roshan,Hindi,3,255322
10961,21354,"""Khabar Kar Do""",Sadhana sargam,Baarish,1993,Anand–Milind,Hindi,2,186293
10962,21354,"""Khadi Raho Baith Jao""",Sadhana sargam,Deewana Mujh Sa Nahin,1990,Anand–Milind,Hindi,3,287707
10963,21354,"""Khafa Nahin""",Sadhana sargam,Durjan,1996,Sapan Jagmohan,Hindi,5,181788
10964,21345,"""Khatey Hain Kasam""",Sadhana sargam,Prem Aggan,1998,Anu Malik,Hindi,4,191360
10965,21345,"""Kho Diye""",Sadhana sargam,Vinashak – Destroyer,1998,Viju Shah,Hindi,3,209400
10966,21236,"""Khoye Khoye Rehte Ho""",Sadhana sargam,Bedardi Sanam,1995,Jolly Mukherjee,Hindi,3,197490
10967,21234,"""Khuda Ki Den""(Sad)",Sadhana sargam,Baarish,1993,Anand–Milind,Hindi,2,281455
10968,21234,"""Khujli Hai""",Sadhana sargam,Mr Khujli,2007,Deepak Pandit - Prem Paras,Hindi,3,150680
10969,21234,"""Khush Rahne Ko""",Sadhana sargam,King Uncle,1993,Rajesh Roshan,Hindi,3,198400
10970,21234,"""Khushboo Yeh Fiza""",Sadhana sargam,Aag Aur Teezab,1998,Mahesh - Kishore,Hindi,5,322667
10971,21234,"""Khushiyon Ki Is Mehfil""",Sadhana sargam,Dekha Jo Pehli Baar,2013,Mickey Narula,Hindi,NAN,160417
10972,19843,"""Kisi Ki Premika Banke""",Sadhana sargam,Khal-Naaikaa,1993,Mahesh Kishore,Hindi,2,243160
10973,19842,"""Kisi Se Mujhe""",Sadhana sargam,Ishq Mein Jeena Ishq Mein Marna,1994,Shyam - Surendar,Hindi,2,217211
10974,19842,"""Kismat Ne Yeh Kya Kar Diya""",Sadhana sargam,Jaan Se Badhkar,1991,Charles Srinivasan,Hindi,3,194043
10975,19842,"""Kismat Roothi Duniya Chhooti""",Sadhana sargam,Namak,1996,Anu Malik,Hindi,4,220560
10976,19841,"""Kitna Pyaar Hum Tumhe Karte Hai""",Sadhana sargam,Crucial Jam – The Album,1996,Rythm Squad and EWC,Hindi,4,157977
10977,19841,"""Kitna Pyar Karta Hoon""",Sadhana sargam,Phool,1993,Anand–Milind,Hindi,NAN,222467
10978,19841,"""Kitna Pyar Tumhein Karte Hain""",Sadhana sargam,Ek Ladka Ek Ladki,1992,Anand–Milind,Hindi,3,277813
10979,19841,"""Kitni Baatein""",Sadhana sargam,Lakshya,2004,Shankar–Ehsaan–Loy,Hindi,4,157043
10980,19841,"""Kitni Baatein""(Reprise)",Sadhana sargam,Lakshya,2004,Shankar–Ehsaan–Loy,Hindi,4,183571
10981,19841,"""Kitni Chaahat""",Sadhana sargam,Himmatvar,1996,Nadeem–Shravan,Hindi,4,148072
10982,19841,"""Kitni Hai Pyari"" (Sad)",Sadhana sargam,Parinda,1989,R. D. Burman,Hindi,2,203000
10983,19841,"""Kitni Haseen Teri""",Sadhana sargam,Vajra,2004,Narendra Rathi,Hindi,4,247213
10984,19841,"""Kitni Hasrat Hai Hamein""",Sadhana sargam,Sainik,1993,Nadeem–Shravan,Hindi,4,180137
10985,19840,"""Kluk Kluk""",Sadhana sargam,Safari,1999,Syhyam - Mohan,Hindi,NAN,223787
10986,19839,"""Koi Kaha Kare""",Sadhana sargam,Dahek,1999,Anand–Milind,Hindi,4,160400
10987,19839,"""Koi Kaise Mohabbat""",Sadhana sargam,Krishna,1996,Anu Malik,Hindi,3,177874
10988,19839,"""Koi Ladka Kisi""",Sadhana sargam,Tilak,1992,Anand–Milind,Hindi,NAN,360162
10989,19838,"""Koi Mera Ho Ke Na Ho""",Sadhana sargam,Yeh Hai Ghar Ki Mahabharata,1991,Rajesh Roshan,Hindi,NAN,164274
10990,19838,"""Koi Na Jane Kab Tu Kahan""",Sadhana sargam,Panaah,1992,Nadeem–Shravan,Hindi,NAN,194861
10991,19837,"""Koi To Meri Fariyad""",Sadhana sargam,Tujhe Meri Kasam,2003,Viju Shah,Hindi,3,219520
10992,19837,"""Kolhapur Se Aaye""",Sadhana sargam,Anjaam,1994,Anand–Milind,Hindi,5,155281
10993,19836,"""Koyi Haseena""",Sadhana sargam,Vaali,2000,Deva,Hindi,3,249652
10994,19836,"""Krina""(Title Song)",Sadhana sargam,Krina,2017,Dilip Sen,Hindi,NAN,128210
10995,18921,"""Kuch Kuch Hota Hai""",Sadhana sargam,Kismat,1995,Anand–Milind,Hindi,NAN,203600
10996,18921,"""Kuch Mere Dilne Kaha""",Sadhana sargam,Tere Mere Sapne,1996,Viju Shah,Hindi,NAN,154044
10997,18321,"""Kuch Naa Kaho""",Sadhana sargam,Kuch Naa Kaho,2003,Shankar–Ehsaan–Loy,Hindi,4,214604
10998,18310,"""Kuchh Kuchh Hota Hai""",Sadhana sargam,Rakhwala,1989,Anand–Milind,Hindi,3,155376
10999,18213,"""Kuhu Kuhu Gaati Koyaliya""",Sadhana sargam,Maine Dil Liya,1994,M. M. Keeravani,Hindi,2,192437
11000,18213,"""Kuhu Kuhu Gati""",Sadhana sargam,Swati,1997,M. M. Kreem,Hindi,NAN,194838
11001,18213,"""Kurte Ka Kya Hai""",Sadhana sargam,Ghar Parivar,1991,Kalyanji–Anandji,Hindi,NAN,285340
11002,17824,"""Kya Kahun, Kya Na Kahun""",Sadhana sargam,Galiyon Ka Badshah,1989,Kalyanji–Anandji,Hindi,3,208379
11003,17211,"""Kya Majnu Kya Ranjha""",Sadhana sargam,Coolie No. 1,1995,Anand–Milind,Hindi,NAN,188480
11004,17211,"""Kya Mausam Aaya Hai""",Sadhana sargam,Anari,1993,Anand–Milind,Hindi,4,197672
11005,16789,"""Kya Pyaar Karoge""",Sadhana sargam,Kucch To Hai,2003,Anu Malik,Hindi,NAN,98313
11006,16789,"""Kya Rokegi Duniya""",Sadhana sargam,Asmaan Se Ooncha,1989,Rajesh Roshan,Hindi,3,120043
11007,16789,"""Laayi Hai Mehndi""",Sadhana sargam,Qila,1998,Anand Raaj Anand,Hindi,4,116500
11008,16789,"""Lachak Lachak""",Sadhana sargam,Gangster,1994,Jatin–Lalit,Hindi,5,151173
11009,16789,"""Ladka Ladki Se Phansa""",Sadhana sargam,Hasti,1993,Anand–Milind,Hindi,NAN,122697
11010,16789,"""Ladke Ne Ladki Ko Dekha""",Sadhana sargam,Bhagyawan,1993,Anand–Milind,Hindi,NAN,221850
11011,16789,"""Laga Nazariya Ka Dhakka""",Sadhana sargam,Naam Kya Hai,1996,Anand–Milind,Hindi,3,182194
11012,16789,"""Laga Paisa""",Sadhana sargam,Chandramukhi,2005,Vidyasagar,Hindi,4,470619
11013,16789,"""Lahra Ke Chal""",Sadhana sargam,Jaan Se Badhkar,1991,Charles Srinivasan,Hindi,NAN,149600
11014,16789,"""Lai Sandesa""",Sadhana sargam,Chausar - A Sagar Sarhadi,2005,Jagjit Singh,Hindi,2,247163
11015,14679,"""Le Chala Ho""",Sadhana sargam,Vidhata Tere Khel Hai Nirale,2012,Madhumay,Hindi,NAN,214692
11016,14678,"""Le Lo Meri Aankhon""",Sadhana sargam,Andhera,1994,Dilip Dutta,Hindi,2,257919
11017,14675,"""Lo Paghun Ritu""",Sadhana sargam,Maidan-E-Jung,1995,Bappi Lahiri,Hindi,3,368527
11018,14674,"""Log Kehate Hain Ke""",Sadhana sargam,Khudgarz,1987,Rajesh Roshan,Hindi,NAN,86512
11019,14353,"""Love Love Love""",Sadhana sargam,Janam Kundli,1995,Anand–Milind,Hindi,NAN,70482
11020,13830,"""Maa Kya Karegi""",Sadhana sargam,Nirbhay,1996,Raamlaxman,Hindi,4,88193
11021,13828,"""Maahi Ve""",Sadhana sargam,Kal Ho Naa Ho,2003,Shankar–Ehsaan–Loy,Hindi,3,216001
11022,13828,"""Maan Gaye Maan Gaye""",Sadhana sargam,Qatil,1988,Laxmikant-Pyarelal,Hindi,3,80000
11023,13826,"""Maathe Pe Yun Lati Lehrayi""",Sadhana sargam,Vishnu-Devaa,1991,Rajesh Roshan,Hindi,3,265000
11024,13822,"""Mai Har Janam""(Duet)",Sadhana sargam,Dav Pech,1989,Anu Malik,Hindi,2,261413
11025,13822,"""Mai Har Janam""(Sad)",Sadhana sargam,Dav Pech,1989,Anu Malik,Hindi,NAN,216098
11026,13822,"""Mai Kise Pukaroon""",Sadhana sargam,Bas Ek Tamanna,2012,Omkar,Hindi,3,234444
11027,13822,"""Mai Sath Chal""",Sadhana sargam,Anyay Hi Anyay,1999,R. D. Burman,Hindi,NAN,191829
11028,13821,"""Mai Tera Raja Tu Meri""",Sadhana sargam,Hasina Aur Nagina,1996,Dilip Sen - Sameer Sen,Hindi,3,218436
11029,13821,"""Mai Tere Radha Tu Mera Shyam""",Sadhana sargam,Sone Ki Zanjeer,1992,Anand–Milind,Hindi,3,175533
11030,13821,"""Mai Tere Radha Tu""",Sadhana sargam,Sone Ki Zanjeer,1992,Anand–Milind,Hindi,3,179320
11031,13821,"""Mai Tere Radha Tu""(Sad)",Sadhana sargam,Sone Ki Zanjeer,1992,Anand–Milind,Hindi,4,153522
11032,13541,"""Main Aansoo Aaj""",Sadhana sargam,Vardi,1989,Anu Malik,Hindi,3,152199
11033,13540,"""Main Bewafa Nahin Hoon""",Sadhana sargam,Meri Mohabbat Mera Naseeba,1995,Anand–Milind,Hindi,2,273427
11034,13540,"""Main Bhi Chup""",Sadhana sargam,Udhaar Ki Zindagi,1994,Anand–Milind,Hindi,3,180010
11035,13537,"""Main Haseena Ghazab Ki""",Sadhana sargam,Khoon Bhari Maang,1988,Rajesh Roshan,Hindi,4,268147
11036,13536,"""Main Hoon Naagin Aur Tum Ho Lootere""",Sadhana sargam,Nagin Aur Lootere,1992,Rajan Mahajan,Hindi,4,198139
11037,13535,"""Main Hoon Prem Pujaran""",Sadhana sargam,Tu Bal Brahmachari Main Hu Kanya Kunwari,2004,Amar - Akbar,Hindi,NAN,126233
11038,13534,"""Main Hun Paras Aur""",Sadhana sargam,Parasmani,1992,Anand Lakshman,Hindi,3,142286
11039,13534,"""Main Jawan Tu Jawan""",Sadhana sargam,Ab To Jeene Do,1995,Dilip Sen - Sameer Sen,Hindi,NAN,197213
11040,13532,"""Main Laila Ki""",Sadhana sargam,Hulchul,1995,Anu Malik,Hindi,NAN,237160
11041,13532,"""Main Ne To Tum""",Sadhana sargam,Abhiyog,1996,Agush,Hindi,2,92907
11042,13531,"""Main Pyasi Nadiya Hoon""",Sadhana sargam,Hasti,1993,Anand–Milind,Hindi,3,120000
11043,13531,"""Main Sabse Dhanwan""",Sadhana sargam,Humne Pyaar Kiya,1991,Amar-Utpal,Hindi,NAN,128675
11044,13531,"""Main Sabse Dhanwan"" (version 2)",Sadhana sargam,Humne Pyaar Kiya,1991,Amar-Utpal,Hindi,4,178782
11045,13530,"""Main Tera Deewana Hoon""",Sadhana sargam,Aulad Ke Dushman,1993,Shyam - Surendar,Hindi,4,215751
11046,13530,"""Main Tera Pagal Premi""",Sadhana sargam,Abhi Abhi,1992,Anand–Milind,Hindi,NAN,261846
11047,13529,"""Main Teri Hoon Jaanam""",Sadhana sargam,Khoon Bhari Maang,1988,Rajesh Roshan,Hindi,NAN,258230
11048,13529,"""Main Teri Mohabbat Main""(Duet)",Sadhana sargam,Tridev,1989,Kalyanji–Anandji,Hindi,NAN,150061
11049,13529,"""Main Teri Mohabbat Main""(Solo)",Sadhana sargam,Tridev,1989,Kalyanji–Anandji,Hindi,NAN,199853
11050,13529,"""Main To Bas Patni Hoon Unki, Tu Saajan Ka Pyar Hai""",Sadhana sargam,Souten Ki Beti,1989,Vedpaal,Hindi,NAN,168618
11051,13528,"""Main Tujhe Dektha Raha""",Sadhana sargam,Jawani Zindabad,1990,Anand–Milind,Hindi,2,160721
11052,13528,"""Main Ye Elan Karta Hun""",Sadhana sargam,Dil Ne Ikraar Kiya,1993,Anu Malik,Hindi,NAN,207896
11053,13527,"""Maine Ek Gori Se""",Sadhana sargam,Poochho Mere Dil Se,2004,Babul Bose,Hindi,NAN,195362
11054,13526,"""Maine Kaha""",Sadhana sargam,Baazi,1995,Anu Malik,Hindi,4,171063
11055,13525,"""Maine Tujhe""",Sadhana sargam,Zamane Se Kya Darna,1994,Anand–Milind,Hindi,NAN,227556
11056,13525,"""Maine Tumse Pyar Kiya""",Sadhana sargam,Aulad Ke Dushman,1993,Shyam - Surendar,Hindi,4,252238
11057,13525,"""Mainu Laagi Hai""",Sadhana sargam,Mafia Raaj,1998,Dilip Sen - Sameer Sen,Hindi,4,186885
11058,13524,"""Mama Mama""",Sadhana sargam,Yahi To Pyar Hai,2013,Suraj Dev Sahu,Hindi,NAN,229318
11059,13524,"""Mamta Bhare""",Sadhana sargam,Krodh,2000,Anand–Milind,Hindi,NAN,222762
11060,13523,"""Mamta Bhare""(Female)",Sadhana sargam,Krodh,2000,Anand–Milind,Hindi,5,137561
11061,13523,"""Mamta Bhare""(Version lll)",Sadhana sargam,Krodh,2000,Anand–Milind,Hindi,4,152007
11062,13522,"""Mandir Me Na Masjid""",Sadhana sargam,Khatarnaak,1990,Anu Malik,Hindi,NAN,206118
11063,13521,"""Mann Chahe Sanam""",Sadhana sargam,Aar Ya Paar,1997,Viju Shah,Hindi,5,160754
11064,13516,"""Mastani Barsaat""",Sadhana sargam,Amavas Ki Raat,1990,Usha Khanna,Hindi,NAN,224253
11065,13515,"""Mastiyo Mein Dooba""",Sadhana sargam,Velu Naayakan,1995,Ilaiyaraaja,Hindi,3,195547
11066,13515,"""Mat Pooch Mere Mehboob""",Sadhana sargam,Hasti,1993,Anand–Milind,Hindi,4,225415
11067,13515,"""Mata Ke Dwar Par Jao""",Sadhana sargam,Prem Jaal,1989,Kalyanji–Anandji,Hindi,3,196880
11068,13514,"""Matwali Bholi Bhali""",Sadhana sargam,Antim Insaaf,1993,Ilaiyaraaja,Hindi,NAN,148112
11069,13513,"""Mausam Pyaar Ka""",Sadhana sargam,Maine Dil Liya,1994,M. M. Keeravani,Hindi,4,225176
11070,13512,"""Maut Ka Faristha""",Sadhana sargam,Police Officer,1992,Anu Malik,Hindi,3,209633
11071,13512,"""Meethe Meethe Sapnon Mein""",Sadhana sargam,Jigyaasa,2006,Ram Shankar,Hindi,3,188280
11072,13511,"""Mehandi Ni Mahandi""",Sadhana sargam,Apaatkaal,1993,Rajesh Roshan,Hindi,NAN,378280
11073,13511,"""Mehboob Mehboob""",Sadhana sargam,Reshma,1995,Dilip Sen-Sameer Sen,Hindi,4,190476
11074,13509,"""Mehke Huye""",Sadhana sargam,Jaisi Karni Waisi Bharnii,1989,Rajesh Roshan,Hindi,NAN,199094
11075,13508,"""Mehndi Lagane Ki Raat""",Sadhana sargam,Aadmi Khilona Hai,1993,Nadeem–Shravan,Hindi,NAN,132023
11076,13507,"""Mela Dilon Ka""",Sadhana sargam,Mela,2000,Anu Malik,Hindi,4,255333
11077,13506,"""Mera Dil Dhadakta""",Sadhana sargam,Jiyaala,1998,Atamash,Hindi,3,101205
11078,13505,"""Mera Dil Meri Jaan""",Sadhana sargam,Gair,1999,Anand–Milind,Hindi,4,192632
11079,13505,"""Mera Dil Pe Nahin""",Sadhana sargam,Ek Hi Bhool,2005,Dilip Sen - Sameer Sen,Hindi,3,143997
11080,13505,"""Mera Dil Tera""",Sadhana sargam,Karan,1994,Raamlaxman,Hindi,2,258191
11081,13503,"""Mera Mann Dekhe Sapna""",Sadhana sargam,Nasihat,1986,Kalyanji–Anandji,Hindi,3,213562
11082,13503,"""Mera Mehboob Aayega""",Sadhana sargam,Jungle Love,1990,Anand–Milind,Hindi,NAN,231355
11083,13500,"""Mera Roop Rang""",Sadhana sargam,Baat Ban Jaye,1986,Kalyanji–Anandji,Hindi,NAN,340613
11084,13500,"""Mera Wajood""(Female)",Sadhana sargam,Page 3,2005,Virgin Emi & Samir Tandon,Hindi,3,248746
11085,13499,"""Mera Yaar Sangdil""",Sadhana sargam,Raghuveer,1995,Dilip Sen - Sameer Sen,Hindi,3,189474
11086,13499,"""Mere Achchhe Chandamama""",Sadhana sargam,Khal-Naaikaa,1993,Mahesh Kishore,Hindi,NAN,270838
11087,13498,"""Mere Dil Ko Karrar""",Sadhana sargam,Jigar,1992,Anand–Milind,Hindi,NAN,207958
11088,13470,"""Mere Dil Me""",Sadhana sargam,Ghar Ka Kanoon,1995,Sapan - Jagmohan,Hindi,4,152333
11089,13469,"""Mere Humsafar, Beeti Baaten""",Sadhana sargam,Kishen Kanhaiya,1990,Rajesh Roshan,Hindi,3,203500
11090,13468,"""Mere Jhumkon Ne""",Sadhana sargam,Ab Insaf Hoga,1995,Anand–Milind,Hindi,4,224218
11091,13467,"""Mere Mehboob Meri Jaane Jigar""",Sadhana sargam,Paayal,1992,Nadeem–Shravan,Hindi,2,294505
11092,13466,"""Mere Mitwa Mere O Sajana""",Sadhana sargam,Sajna Doli Leke Aana,1994,M. M. Kreem,Hindi,3,309453
11093,13466,"""Mere Mitwa Mere O Sajana""(Sad)",Sadhana sargam,Sajna Doli Leke Aana,1994,M. M. Kreem,Hindi,4,221963
11094,13466,"""Mere Piya""",Sadhana sargam,Tere Mere Sapne,1996,Viju Shah,Hindi,NAN,260794
11095,13465,"""Mere Sanam""",Sadhana sargam,Madhosh,1994,Anand–Milind,Hindi,3,239978
11096,13465,"""Mere Sanam""",Sadhana sargam,Gupt: The Hidden Truth,1997,Viju Shah,Hindi,4,165387
11097,13463,"""Meri Aankhon""",Sadhana sargam,Ishq Qayamat,2004,Bobby Rahman,Hindi,3,166560
11098,13460,"""Meri Duniya Me Aana""(Duet)",Sadhana sargam,Paayal,1992,Nadeem–Shravan,Hindi,3,198243
11099,13460,"""Meri Duniya""(Female)",Sadhana sargam,Paayal,1992,Nadeem–Shravan,Hindi,3,237391
